,typesV0,typesV1,ids,formula,labels
1799,"['Na', 'C', 'C', 'C', 'O', 'C', 'S', 'S', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['Na2', 'C5', 'C8', 'C5', 'O0', 'C6', 'S7', 'S7', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00255384-01,[Na+].CC(C)OC([S-])=S,0
1800,"['Na', 'C', 'N', 'C', 'C', 'O', 'C', 'C', 'I', 'C', 'N', 'C', 'C', 'O', 'C', 'I', 'C', 'C', 'O', 'O', 'C', 'I', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['Na2', 'C5', 'N3', 'C1', 'C5', 'O0', 'C6', 'C6', 'I0', 'C6', 'N1', 'C1', 'C5', 'O0', 'C6', 'I0', 'C6', 'C6', 'O0', 'O0', 'C6', 'I0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00181093-01,[Na+].CN(C(C)=O)C1=C(I)C(NC(C)=O)=C(I)C(C([O-])=O)=C1I,0
1801,"['Na', 'N', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['Na2', 'N1', 'C6', 'C6', 'C1', 'C1', 'C1', 'C6', 'C3', 'C6', 'O0', 'O0', 'C1', 'O0', 'C6', 'C1', 'C1', 'C1', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00184993-01,[Na+].NC1=C(C=CC=C1CC([O-])=O)C(=O)C2=CC=CC=C2,0
1802,"['Na', 'O', 'S', 'O', 'O', 'C', 'N', 'N', 'C', 'O', 'C', 'C', 'C', 'N', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['Na2', 'O0', 'S6', 'O0', 'O0', 'C3', 'N1', 'N1', 'C1', 'O0', 'C6', 'C1', 'C1', 'N6', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00181167-01,[Na+].[O-]S(=O)(=O)CNNC(=O)C1=CC=NC=C1,0
1803,"['N', 'N', 'F', 'Si', 'F', 'F', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['N1', 'N1', 'F0', 'Si7', 'F0', 'F0', 'F0', 'F0', 'F0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00166021-01,[NH4+].[NH4+].F[Si--](F)(F)(F)(F)F,0
1804,"['C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'O', 'O', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C8', 'O0', 'C3', 'C8', 'C6', 'C1', 'C1', 'C6', 'C1', 'C1', 'N1', 'O0', 'O0', 'C6', 'C6', 'O0', 'C6', 'C1', 'C1', 'C1', 'C1', 'C1', 'O0', 'C3', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00016414-01,CC(=O)CC(C1=CC=C(C=C1)[N+]([O-])=O)C2=C(O)C3=CC=CC=C3OC2=O,0
1805,"['O', 'N', 'O', 'C', 'C', 'N', 'C', 'S', 'N', 'C', 'C', 'N', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H']","['O0', 'N1', 'O0', 'C1', 'C1', 'N6', 'C1', 'S7', 'N3', 'C3', 'C3', 'N1', 'C1', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00016277-01,[O-][N+](=O)C1=CN=C(S1)N2CCNC2=O,0
1806,"['C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'N', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C6', 'C1', 'C1', 'C6', 'C6', 'O0', 'C6', 'C6', 'C1', 'C1', 'C1', 'C1', 'C6', 'O0', 'C6', 'C6', 'N6', 'O0', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00260023-01,CC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1[N+]([O-])=O,0
1807,"['O', 'C', 'C', 'C', 'C', 'C', 'N', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['O0', 'C3', 'C6', 'C1', 'C1', 'C1', 'N6', 'O0', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00166237-01,OCC1=CC=C[N+]([O-])=C1,0
1808,"['O', 'N', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'O', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']","['O0', 'N6', 'C6', 'C1', 'C1', 'C1', 'C1', 'C6', 'N6', 'O0', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00160461-01,[O-][N+]1=C2C=CC=CC2=[N+]([O-])C=C1,0
1809,"['Br', 'C', 'O', 'C', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['Br4', 'C5', 'O0', 'C6', 'C1', 'C3', 'N3', 'C5', 'C3', 'C3', 'C6', 'C1', 'C6', 'C6', 'O0', 'C3', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00016666-01,Br.COC1=C2CN(C)CCC2=CC3=C1OCO3,0
1810,"['Br', 'C', 'N', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'O', 'C', 'O', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['Br4', 'C5', 'N3', 'O0', 'C8', 'C3', 'C8', 'C3', 'C8', 'C8', 'O0', 'C8', 'O0', 'C1', 'O0', 'C8', 'C3', 'O0', 'C6', 'C1', 'C1', 'C1', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H2', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00013723-01,Br.C[N@@+]1([O-])[C@H]2C[C@@H](C[C@@H]1[C@H]3O[C@@H]23)OC(=O)[C@H](CO)C4=CC=CC=C4,0
1811,"['Br', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'N', 'C', 'C', 'O', 'C', 'C', 'C', 'O', 'C', 'C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['Br4', 'C5', 'C1', 'C3', 'C6', 'C1', 'C1', 'C6', 'O0', 'C1', 'C1', 'N1', 'C3', 'C1', 'O0', 'C6', 'C1', 'C6', 'O0', 'C1', 'C6', 'O0', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00016721-01,Br.CC(CC1=CC=C(O)C=C1)NCC(O)C2=CC(O)=CC(O)=C2,0
1812,"['Br', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'N', 'C', 'N', 'C', 'C', 'N', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['Br5', 'C6', 'C6', 'N6', 'C1', 'C1', 'N6', 'C6', 'C1', 'C1', 'C6', 'N6', 'C8', 'N3', 'C3', 'C3', 'N1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00016069-09,BrC1=C2N=CC=NC2=CC=C1NC3=NCCN3,0
1813,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C8', 'C5', 'C1', 'C3', 'C3', 'C6', 'C5', 'C1', 'C3', 'C3', 'C6', 'C5', 'C1', 'C3', 'C3', 'C6', 'C5', 'C1', 'C3', 'C6', 'C6', 'C5', 'C1', 'O0', 'C6', 'C6', 'C1', 'C1', 'C1', 'C1', 'C1', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00016695-01,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O,0
1814,"['C', 'C', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'C', 'C', 'O', 'N', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C8', 'C3', 'C6', 'C1', 'N1', 'C6', 'C1', 'C1', 'C1', 'C6', 'C6', 'C6', 'C1', 'C8', 'C3', 'N3', 'C5', 'C6', 'O0', 'N1', 'C8', 'C5', 'C3', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00163165-01,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](C)CO,0
1815,"['C', 'O', 'C', 'C', 'O', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'O', 'C', 'O', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'O0', 'C6', 'C6', 'O0', 'C5', 'C6', 'O0', 'C5', 'C6', 'C6', 'C3', 'C8', 'C5', 'O0', 'C8', 'C5', 'C3', 'C6', 'C6', 'C6', 'O0', 'C5', 'C6', 'O0', 'C3', 'O0', 'C6', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00181777-01,COC1=C(OC)C(OC)=C2C(C[C@@](C)(O)[C@H](C)CC3=C2C(OC)=C4OCOC4=C3)=C1,0
1816,"['C', 'C', 'C', 'N', 'C', 'C', 'C', 'N', 'C', 'C', 'F', 'C', 'C', 'C', 'O', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'O', 'O', 'C', 'N', 'C', 'F', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C8', 'C3', 'N3', 'C3', 'C8', 'C5', 'N1', 'C6', 'C6', 'F0', 'C6', 'C6', 'C1', 'O0', 'C6', 'C1', 'N3', 'C8', 'C3', 'C3', 'C1', 'O0', 'O0', 'C6', 'N1', 'C6', 'F0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00159333-02,C[C@H]1CN(C[C@@H](C)N1)C2=C(F)C3=C(C(=O)C(=CN3C4CC4)C(O)=O)C(N)=C2F,0
1817,"['C', 'C', 'C', 'C', 'N', 'C', 'C', 'C', 'O', 'O', 'C', 'O', 'C', 'C', 'C', 'C', 'N', 'C', 'N', 'N', 'N', 'S', 'O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C8', 'C3', 'C3', 'N3', 'C8', 'C3', 'C1', 'O0', 'O0', 'C6', 'O0', 'C8', 'C3', 'C3', 'C3', 'N1', 'C6', 'N1', 'N1', 'N1', 'S6', 'O0', 'O0', 'C6', 'C1', 'C1', 'C1', 'C6', 'C6', 'N1', 'C3', 'C8', 'C5', 'C3', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00164592-01,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C2=CC=CC3=C2NC[C@H](C)C3,0
1818,"['C', 'C', 'O', 'C', 'C', 'O', 'C', 'O', 'O', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'O', 'C', 'O', 'O', 'C', 'C', 'N', 'C', 'C', 'C', 'O', 'S', 'O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'S', 'O', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C8', 'O0', 'C1', 'C5', 'O0', 'C1', 'O0', 'O0', 'C3', 'C3', 'N3', 'C5', 'C5', 'C5', 'C5', 'C8', 'O0', 'C1', 'C5', 'O0', 'C1', 'O0', 'O0', 'C3', 'C3', 'N3', 'C5', 'C5', 'C5', 'O0', 'S6', 'O0', 'O0', 'C6', 'C1', 'C1', 'C1', 'C6', 'C6', 'C1', 'C1', 'C1', 'C6', 'S6', 'O0', 'O0', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00182715-01,CC(OC(C)=O)C(=O)OCC[N+](C)(C)C.CC(OC(C)=O)C(=O)OCC[N+](C)(C)C.[O-]S(=O)(=O)C1=CC=CC2=C(C=CC=C12)S([O-])(=O)=O,0
1819,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'C', 'C', 'H', 'C', 'O', 'P', 'O', 'O', 'O', 'C', 'C', 'N', 'C', 'C', 'C', 'O', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C1', 'O0', 'O0', 'C3', 'C8', 'H0', 'C3', 'O0', 'P0', 'O0', 'O0', 'O0', 'C3', 'C3', 'N3', 'C5', 'C5', 'C5', 'O0', 'C1', 'O0', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C5', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00166209-01,CCCCCCCCCCCCCCCC(=O)OC[C@@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,0
1820,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'C', 'C', 'C', 'O', 'P', 'O', 'O', 'O', 'C', 'C', 'N', 'C', 'C', 'C', 'O', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C1', 'O0', 'O0', 'C3', 'C8', 'C3', 'O0', 'P0', 'O0', 'O0', 'O0', 'C3', 'C3', 'N3', 'C5', 'C5', 'C5', 'O0', 'C1', 'O0', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C5', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00181029-01,CCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,0
1821,"['C', 'Si', 'C', 'C', 'O', 'Si', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'Si3', 'C5', 'C5', 'O0', 'Si3', 'C5', 'C5', 'C5', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00164086-01,C[Si](C)(C)O[Si](C)(C)C,0
1822,"['C', 'Sn', 'C', 'Cl', 'Cl', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'Sn1', 'C5', 'Cl0', 'Cl0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00258801-01,C[Sn](C)(Cl)Cl,0
1823,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C8', 'C5', 'C1', 'C3', 'C3', 'C6', 'C5', 'C1', 'C1', 'C3', 'C8', 'C5', 'C1', 'C3', 'C3', 'C6', 'O0', 'O0', 'C3', 'C1', 'C8', 'C5', 'C3', 'C3', 'C1', 'C8', 'C5', 'C5', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00182546-01,CC(C)=CCC\C(C)=C\CC\C(C)=C\CCC(=O)OC\C=C(/C)CCC=C(C)C,0
1824,"['C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C1', 'C1', 'C1', 'C1', 'C1', 'O0', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00091737-01,C\C=C\C=C\C(O)=O,0
1825,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C1', 'C1', 'C6', 'C6', 'C1', 'C1', 'C6', 'C1', 'C6', 'C6', 'C1', 'C1', 'C1', 'C1', 'C6', 'C6', 'C6', 'C1', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00254223-01,C1=CC2=C(C=C1)C3=CC4=C(C=CC=C4)C5=C3C2=CC=C5,0
1826,"['C', 'C', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C1', 'C1', 'C6', 'C6', 'N6', 'C1', 'C6', 'C6', 'C1', 'C1', 'C1', 'N6', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00257123-01,C1=CC2=C(N=C1)C3=C(C=CC=N3)C=C2,0
1827,"['C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C3', 'O0', 'C6', 'C1', 'C1', 'C6', 'C3', 'C6', 'C1', 'C1', 'C6', 'O0', 'C3', 'C8', 'C3', 'O0', 'C1', 'C1', 'C1', 'C1', 'C8', 'C3', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00257258-01,C(OC1=CC=C(CC2=CC=C(OCC3CO3)C=C2)C=C1)C4CO4,0
1828,"['C', 'C', 'C', 'N', 'C', 'N', 'C', 'C', 'C', 'O', 'N', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'O', 'N', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C3', 'C5', 'N6', 'C1', 'N6', 'C6', 'C6', 'C1', 'O0', 'N6', 'C5', 'C3', 'C3', 'C3', 'C8', 'C5', 'O0', 'C1', 'O0', 'N6', 'C5', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00015861-04,CCCN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C,0
1829,"['C', 'C', 'O', 'N', 'C', 'C', 'S', 'C', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C1', 'O0', 'N1', 'C8', 'C3', 'S7', 'C1', 'O0', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00022304-05,CC(=O)N[C@@H](CS)C(O)=O,0
